"id","title","theme","capital","multicapital","location","expected_amount","collected_amount","engaged_number","platform","platform_type","status","any_date","year","start_date","end_date"
"https://gb.kyivcity.gov.ua/projects/16/133","Облаштування зон відпочинку для людей похилого віку - 2","ЖКГ (комунальне господарство, енергоефективність)","Інфраструктурний","False","Київ",180000,0,0,"gb.kyivcity.gov.ua/ (gb)","Громадський бюджет","Неуспішний","",NA,"",""
"https://gb.kyivcity.gov.ua/projects/16/160","ПОСТІЙНОДІЮЧИЙ   ФЕСТИВАЛЬ КУЛЬТУРИ ТА ТВОРЧОСТІ ЛЮДЕЙ З ІНВАЛІДНІСТЮ ""МИ Є У ТЕБЕ, УКРАЇНО! ""2021","Культура, туризм","Культурний","False","Київ",355173,0,0,"gb.kyivcity.gov.ua/ (gb)","Громадський бюджет","Неуспішний","",NA,"",""
"https://gb.kyivcity.gov.ua/projects/16/159","ПОСТІЙНОДІЮЧИЙ   ФЕСТИВАЛЬ КУЛЬТУРИ ТА ТВОРЧОСТІ ЛЮДЕЙ З ІНВАЛІДНІСТЮ ""МИ Є У  ТЕБЕ, УКРАЇНО! ""2021","Культура, туризм","Культурний","False","Київ",355176,0,0,"gb.kyivcity.gov.ua/ (gb)","Громадський бюджет","Неуспішний","",NA,"",""
"https://kremen.pb.org.ua/projects/archive/32/show/64","Інноваційне освітлення території існуючого міні стадіону «Новатор»","Енергозбереження і використання альтернативних джерел  енергії в громадських місцях (ВЕЛИКІ та МАЛІ проекти)","Інфраструктурний","","Кремень",250000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://rivne.pb.org.ua/projects/archive/124/show/53","Підземний сміттєвий майданчик","Комунальне господарство","Інфраструктурний","","Рівне",250000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://rivne.pb.org.ua/projects/archive/86/show/7","“Презентаційні проморолики міста Рівне”","Культура","Культурний","","Рівне",250000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://kremen.pb.org.ua/projects/archive/32/show/2","Створення галереї художньо-декоративно-прикладного та ковальського мистецтва у закладі культури","Розвиток міського туризму, туристичної інфраструктури та туристичної привабливості міста; урбанізм (ВЕЛИКІ та МАЛІ проекти)","Інфраструктурний","","Кремень",250000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://rivne.pb.org.ua/projects/archive/124/show/44","Розробка інвестиційного проекту для реновації старих житлових будівель міста","Інше","Інфраструктурний","","Рівне",250000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://rivne.pb.org.ua/projects/6","«Безпечна і здорова школа»","Освіта","Людський","","Рівне",250000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://kremen.pb.org.ua/projects/archive/32/show/20","Фонтан  ""Сонячна система""  або  ""Парад планет""","Розвиток міського туризму, туристичної інфраструктури та туристичної привабливості міста; урбанізм (ВЕЛИКІ та МАЛІ проекти)","Інфраструктурний","","Кремень",250000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://kremen.pb.org.ua/projects/archive/32/show/19","«ТЕАТР на березі» - відкритий альтернативний культурний вуличний простір у м. Кременчуці","Розвиток міського туризму, туристичної інфраструктури та туристичної привабливості міста; урбанізм (ВЕЛИКІ та МАЛІ проекти)","Інфраструктурний","","Кремень",250000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/435","Барельєф ""Доброволець""","Публічний простір","Інфраструктурний","","Київ",250000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://rivne.pb.org.ua/projects/9","Проведення п'ятого Всеукраїнського фестивалю-ярмарку ""Бульба-фест""","Культура","Культурний","","Рівне",250000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://kremen.pb.org.ua/projects/archive/32/show/47","Дитячий футбольний майданчик з штучним покриттям","Благоустрій міських територій (ВЕЛИКІ та МАЛІ проекти)","Інфраструктурний","","Кремень",250000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://rivne.pb.org.ua/projects/archive/124/show/66","Центр молодіжних інновацій","Освіта","Людський","","Рівне",250000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://portal.city.kharkov.ua/initiatives/1591","Створення яскравого іміджевого простору у дворі будинку “Саламандри”.","Проведення фестивалів креативних іміджевих напрямків сучасного мистецтва, культури, розвиток туризму","Культурний","False","Харків",250700,0,0,"Харківська міська рада (portal.city.kharkov.ua)","Громадський бюджет","Неуспішний","10.12.2019",2019,"2019-09-01","2019-12-10"
"https://portal.city.kharkov.ua/initiatives/1573","Мурал «Світ в наших руках»","Популяризація та розвиток культури поводження з відходами, інші екологічні ініціативи","Інфраструктурний","False","Харків",251020,0,0,"Харківська міська рада (portal.city.kharkov.ua)","Громадський бюджет","Неуспішний","10.12.2019",2019,"2019-09-01","2019-12-10"
"https://adm.dniprorada.gov.ua/projects/archive/141/show/180","Нове спортивне обладнання для дитячого майданчику в ДНЗ №293","Освіта","Людський","","Дніпро",252876,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://adm.dniprorada.gov.ua/projects/archive/93/show/907","Притулок ДМГОЗТ «ВІРНІСТЬ» для безпритульних собак","Навколишнє середовище","Інфраструктурний","","Дніпро",253250,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://berdiansk.pb.org.ua/projects/archive/84/show/43","Доступный спорт","Спорт","Інфраструктурний","","Бердянськ",253440,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://mariupol.pb.org.ua/projects/1","Алея спортивної слави","Спорт","Інфраструктурний","","Маріуполь",256000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/1087","Qwerty","Соціальний захист","Соціальний","","Київ",256000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.city.cv.ua/projects/archive/81/show/15","«З любов’ю до Чернівців»","Культура","Культурний","","Чернівці",258260,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://chernihiv.pb.org.ua/projects/67","SiverTechFest","Освіта","Людський","False","Чернігів",259000,0,0,"chernihiv.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","05.09.2019",2019,"2019-05-30","2019-09-05"
"https://sumy.pb.org.ua/projects/archive/14/show/54","Спортивно-ігровий комплекс (майданчик): «Діти – наше майбутнє!»","Здоровий спосіб життя","Інфраструктурний","","Суми",260000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gb.city.cv.ua/projects/archive/127/show/9","Крок  до  здоров’я","Освіта","Людський","","Чернівці",261625,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kr.gov.ua/projects/archive/10/show/36","Відновлення якісного водопостачання для комплексу багатоквартирних будинків ""Муравейник""","Благоустрій","Інфраструктурний","","Кривий Ріг",262100,262100,0,"gb.gov.ua","Громадський бюджет","Успішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/1119","Трамвайные Арт-остановки","Культура, туризм","Культурний","","Київ",262800,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kr.gov.ua/projects/archive/10/show/42","Регулювання системи опалення – крок до створення комфортного енергоефективного будинку.","Енергозбереження","Інфраструктурний","","Кривий Ріг",266400,266400,0,"gb.gov.ua","Громадський бюджет","Успішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kr.gov.ua/projects/archive/11/show/33","Благоустрій куточку відпочинку на вул. Глаголєва, 10","Благоустрій","Інфраструктурний","","Кривий Ріг",267000,267000,0,"gb.gov.ua","Громадський бюджет","Успішний","01.01.2017",2017,"","2017-01-01"
"https://mariupol.pb.org.ua/projects/46","Безпечний паркет для вихованців і гостей Палацу культури ""Український дім"".","Культура","Культурний","False","Маріуполь",271600,0,0,"mariupol.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","23.09.2019",2019,"2019-06-20","2019-09-23"
"https://gb.kr.gov.ua/projects/archive/11/show/35","Заміна кухонного обладнання у дитячому садку на базі КНДЗ №250","Освіта","Людський","","Кривий Ріг",273375,273375,0,"gb.gov.ua","Громадський бюджет","Успішний","01.01.2017",2017,"","2017-01-01"
"https://chernihiv.pb.org.ua/projects/71","У ритмі танцю","Культура та мистецтво","Культурний","False","Чернігів",275000,0,0,"chernihiv.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","15.09.2019",2019,"2019-05-30","2019-09-15"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/24","Голосіївці на Кубку Світу з TAEKWON-DO ITF","Спорт","Інфраструктурний","","Київ",275820,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.city.cv.ua/projects/archive/81/show/66","Створення та відкриття Чернівецького музею історії авіації «Історія авіації Буковини»","Культура","Культурний","","Чернівці",277000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://gb.city.cv.ua/projects/archive/82/show/1","Сучасний двір по вул.Південно-Кільцева, між будинками 9 та 9В","Комунальне господарство","Інфраструктурний","","Чернівці",278600,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://rivne.pb.org.ua/projects/archive/86/show/68","Будівництво дитячого майданчика в мікрорайоні «Тинне»","Комунальне господарство","Інфраструктурний","","Рівне",280000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://kramatorsk.pb.org.ua/projects/30","Проект по улучшению инвестиционной привлекательности города","Енергозбереження","Інфраструктурний","","Краматорськ",280000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://chernihiv.pb.org.ua/projects/archive/63/show/85","Мобільний пункт харчування бездомних та малозабезпечених осіб м.Чернігова","Соціальний захист","Соціальний","","Чернігів",280000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kr.gov.ua/projects/archive/10/show/27","Встановлення ІТП – практична реалізація заходів з енергозбереження в багатоквартирному будинку","Енергозбереження","Інфраструктурний","","Кривий Ріг",280800,280800,0,"gb.gov.ua","Громадський бюджет","Успішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/685","«Сучасний паркінг»","Комунальне господарство, енергозбереження","Інфраструктурний","","Київ",280989,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kr.gov.ua/projects/archive/183/show/6","Спортивний майданчик для садочка - запорука здоров'я дітей (ДНЗ №116)","Фізична культура і спорт","Інфраструктурний","","Кривий Ріг",283425,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://sumy.pb.org.ua/projects/44","Містечко зимових розваг з крижаними скульптурами, ковзанкою, льодяною горкою та сніговою фортецєю","Культура та туризм","Культурний","False","Суми",283500,0,0,"sumy.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","30.05.2019",2019,"2018-09-29","2019-05-30"
"https://gb.city.cv.ua/projects/archive/82/show/67","Дитячий майданчик «Сонечко»","Комунальне господарство","Інфраструктурний","","Чернівці",284000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://chernihiv.pb.org.ua/projects/archive/63/show/18","Сучасний кабінет хімії","Об'єкти комунальної власності територіальної громади м. Чернігова","Інфраструктурний","","Чернігів",285000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://chernihiv.pb.org.ua/projects/archive/63/show/66","Творча платформа ""Культурогенез""","Культура та мистецтво","Культурний","","Чернігів",285000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/38","Створення безпечного громадського простору для дозвілля дітей, підлітків та дорослих мікрорайону.","Публічний простір","Інфраструктурний","","Київ",285686,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.city.cv.ua/projects/archive/127/show/37","Наша школа – наш дім. Облаштування інтерактивного залу для інтернату.","Освіта","Людський","","Чернівці",285900,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://chernihiv.pb.org.ua/projects/archive/63/show/75","«Зелена варта»: залучення громадян для здійснення екологічного контролю, моніторингу довкілля","Телекомунікації, зв’язок та інформаційні технології","Інфраструктурний","","Чернігів",287000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://berdiansk.pb.org.ua/projects/archive/83/show/729","Створення макету пам'ятника Т. Г. Шевченка","Культура","Культурний","","Бердянськ",287500,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/1197","Літня сцена ""Ентузіастів""","Комунальне господарство, енергозбереження","Інфраструктурний","","Київ",289440,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://chernihiv.pb.org.ua/projects/archive/63/show/28","Комп'ютерний клас - центр інформаційної освіти","Об'єкти комунальної власності територіальної громади м. Чернігова","Інфраструктурний","","Чернігів",290000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.city.cv.ua/projects/archive/127/show/67","Садово-рекреаційний комплекс «Садгірська перлина»","Освіта","Людський","","Чернівці",290000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/2/show/25","Патріотичний табір «РОБІНЗОН» на острові","Інше","Інфраструктурний","","Київ",292200,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://chernihiv.pb.org.ua/projects/archive/63/show/99","Облаштування  ігрових та спортивних майданчиків ДНЗ №17","Об'єкти комунальної власності територіальної громади м. Чернігова","Інфраструктурний","","Чернігів",292300,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://adm.dniprorada.gov.ua/projects/archive/93/show/931","Теплий будинок. Впровадження новітніх технологій,ІТП житлового будинку №19 по вул. Кольська ","Енергозбереження","Інфраструктурний","","Дніпро",293772,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/350","TAEKWON-DO I.T.F. KYIV OPEN CUP 2019","Спорт","Інфраструктурний","","Київ",294648,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.city.cv.ua/projects/archive/81/show/17","Зима-Літо-ЮНіСТЬ","Спорт","Інфраструктурний","","Чернівці",295000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://portal.city.kharkov.ua/initiatives/1638","Будуємо спільноту свідомого та відповідального батьківства разом!","Підтримка стартапів і проектів","Людський","False","Харків",295250,0,0,"Харківська міська рада (portal.city.kharkov.ua)","Громадський бюджет","Неуспішний","10.12.2019",2019,"2019-09-01","2019-12-10"
"https://kremen.pb.org.ua/projects/26","СТВОРЕННЯ СУЧАСНОЇ ДИТЯЧОЇ ФОТОСТУДІЇ","Інновації, інформаційні технології (КОМУНАЛЬНІ проекти)","Інфраструктурний","False","Кременчук",295500,0,0,"kremen.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","07.11.2019",2019,"2019-09-26","2019-11-07"
"https://gb.city.cv.ua/projects/archive/82/show/55","«Здорові та щасливі діти – прекрасне майбутнє України»","Спорт","Інфраструктурний","","Чернівці",295500,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://portal.city.kharkov.ua/initiatives/1594","«Media line 68»","Цифрова трансформація Харкова та підвищення цифрової грамотності населення","Людський","False","Харків",295812,0,0,"Харківська міська рада (portal.city.kharkov.ua)","Громадський бюджет","Неуспішний","10.12.2019",2019,"2019-09-01","2019-12-10"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/857","Міфи і Легенди Давньої України","Освіта","Людський","","Київ",296120,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.city.cv.ua/projects/archive/127/show/35","Допомога дітям із онкогематологічною патологією","Охорона здоров'я","Інфраструктурний","","Чернівці",296500,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.city.cv.ua/projects/archive/127/show/27","Залучення лоу-кост авіаперевізника WizzAir в аеропорт м.Чернівці","Транспорт","Інфраструктурний","","Чернівці",297000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kr.gov.ua/projects/archive/13/show/149","Організація і проведення змагань чемпіонату міста з футзалу ГО ""АФКР""","Фізична культура і спорт","Інфраструктурний","","Кривий Ріг",297218,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://chernihiv.pb.org.ua/projects/archive/63/show/71","Благоустрій парковочних зон у дворах","Благоустрій","Інфраструктурний","","Чернігів",297500,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://chernihiv.pb.org.ua/projects/73","""Бібліотека нових можливостей""","Культура та мистецтво","Культурний","","Чернігів",297770,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/28","Профілактика наркоманії серед дітей та підлітків Голосіївського р-ну. Схвалено МОН України","Освіта","Людський","","Київ",298960,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/29","Профілактика наркоманії серед дітей та підлітків Шевченківського  р-ну. Схвалено МОН України","Освіта","Людський","","Київ",298960,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.city.cv.ua/projects/archive/82/show/68","Дитячий ігровий майданчик","Навколишнє середовище","Інфраструктурний","","Чернівці",299000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gb.city.cv.ua/projects/archive/81/show/19","Кросфіт майданчик в студ. містечку ЧНУ","Спорт","Інфраструктурний","","Чернівці",299300,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://gb.city.cv.ua/projects/archive/81/show/31","Модернізація Будинку естетики та дозвілля згідно із сучасними стандартами та потребами жителів міста","Культура","Культурний","","Чернівці",299950,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://chernihiv.pb.org.ua/projects/archive/63/show/45","Служба соціального таксі  для осіб з обмеженими можливостями","Соціальний захист","Соціальний","","Чернігів",299980,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://chernihiv.pb.org.ua/projects/42","Зовнішня безпека Чернігівського ліцею № 22 (встановлення камер відео-спостереження)","Об'єкти комунальної власності територіальної громади м. Чернігова","Інфраструктурний","False","Чернігів",3e+05,0,0,"chernihiv.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","05.09.2019",2019,"2019-05-29","2019-09-05"
"https://chernihiv.pb.org.ua/projects/59","Надії в волейболі","Спорт та туризм","Інфраструктурний","False","Чернігів",3e+05,0,0,"chernihiv.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","05.09.2019",2019,"2019-05-30","2019-09-05"
"https://lviv.pb.org.ua/projects/archive/202/show/47","Лабіринт інновацій та винаходів у Тех Стартап Скул","Інші проекти","Людський","","Львів",3e+05,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/1/show/186","Покращення умов для дитячого населення в амбулаторії","Охорона здоров'я","Інфраструктурний","","Київ",3e+05,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://chernihiv.pb.org.ua/projects/12","Створення «Території корисного дозвілля» для осіб з інвалідністю","Соціальний захист","Соціальний","","Чернігів",3e+05,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://gb.city.cv.ua/projects/archive/82/show/35","Територія комфортного проживання","Комунальне господарство","Інфраструктурний","","Чернівці",3e+05,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/468","Встановлення огорожі на озелененій території ОСББ ""Бориса Гмирі 6""","Публічний простір","Інфраструктурний","","Київ",3e+05,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/126","Оновлення баскетбольного майданчика у Солом'янському районі","Спорт","Інфраструктурний","","Київ",3e+05,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/1/show/504","Платформа жіночого лідерства","Освіта","Людський","","Київ",3e+05,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://chernihiv.pb.org.ua/projects/archive/63/show/94","Креативний громадський простір з вбудованими сонячними панелями для підзарядки гаджетів","Благоустрій","Інфраструктурний","","Чернігів",3e+05,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://portal.city.kharkov.ua/initiatives/1744","Kharkiv City School для ЖК, ЖБК та ОСББ","Підтримка стартапів і проектів","Людський","False","Харків",300740,0,0,"Харківська міська рада (portal.city.kharkov.ua)","Громадський бюджет","Неуспішний","10.12.2019",2019,"2019-09-01","2019-12-10"
"https://gb.kr.gov.ua/projects/archive/183/show/51","Сучасний комп'ютерний клас","Освіта","Людський","","Кривий Ріг",304644,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/2/show/583","Безпечний Київ - безпечна Україна","Дороги, транспорт","Інфраструктурний","","Київ",305000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://berdiansk.pb.org.ua/projects/archive/188/show/23","Разом наведемо лад у мікрорайонах   нашого міста Бердянська","Інше","Інфраструктурний","","Бердянськ",305500,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/2/show/418","ЕЛЕКТРОННА БІБЛІОТЕКА – ПОВЕРНУТИ КНИЖКИ З ПЕНСІЇ!","Охорона здоров'я","Інфраструктурний","","Київ",307000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://berdiansk.pb.org.ua/projects/archive/83/show/696","Сімейний освітній простір","Освіта","Людський","","Бердянськ",307157,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/1/show/202","Про облаштування тактильної доріжки на Печерському узвозі","Соціальний захист","Соціальний","","Київ",307200,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://rivne.pb.org.ua/projects/archive/85/show/413","Встановлення окремих контейнерів для збирання харчових відходів на вул. Ст. Бандери у Рівному","Комунальне господарство","Інфраструктурний","","Рівне",307246,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://berdiansk.pb.org.ua/projects/archive/83/show/626","Відновлення роботи стадіону ""Азовець""","Спорт","Інфраструктурний","","Бердянськ",307798,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://gb.city.cv.ua/projects/34","Лабораторія  інформаційно-комунікаційних технологій","Освіта","Людський","False","Чернівці",308093,0,0,"gb.city.cv.ua/ (gb)","Громадський бюджет","Неуспішний","30.09.2019",2019,"2019-06-27","2019-09-30"
"https://gb.kyivcity.gov.ua/projects/archive/2/show/714","Школа комп'ютерних наук для дошкільнят","Освіта","Людський","","Київ",310878,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://rivne.pb.org.ua/projects/65","«Рівне для кожного» - сувенірна продукція  міста Рівне з реінвестицією у соціальні проекти","Інше","Інфраструктурний","","Рівне",317000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/1/show/547","Спортивний майданчик біля Слов'янської гімназії","Спорт","Інфраструктурний","","Київ",317720,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://rivne.pb.org.ua/projects/archive/86/show/56","Перша у Рівному модна подія FASHION TIME, XVII сезон","Культура","Культурний","","Рівне",320100,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://kherson.pb.org.ua/projects/70","Спортивний та дитячий майданчик у сквері ""Каштан"" (5-982)","Спорт","Інфраструктурний","","Херсон",321440,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://lviv.pb.org.ua/projects/97","СВІТЛО В ДОЛОНЯХ","Освітні та медичні проекти","Інфраструктурний","False","Львів",323500,0,0,"lviv.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","14.09.2019",2019,"2019-09-12","2019-09-14"
"https://sumy.pb.org.ua/projects/46","Громадський освітній простір «Historical Lab»","Освіта","Людський","","Суми",324700,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://kremen.pb.org.ua/projects/archive/212/show/37","Кременчуцький міський пункт обігріву тасоціально-медичної допомоги.","Благоустрій міських територій (ВЕЛИКІ та МАЛІ проекти)","Інфраструктурний","","Кремень",324801,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://kremen.pb.org.ua/projects/archive/212/show/7","Утеплення будинку","Благоустрій міських територій (ВЕЛИКІ та МАЛІ проекти)","Інфраструктурний","","Кремень",325000,0,0,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
